paper_url,paper_name,paper_year,Abstract,Keywords,PMID,Affiliations
https://www.ncbi.nlm.nih.gov/pubmed/41109473,Inhibition control and cardiac reactivity in young and middle-aged adults.,2025,"This study investigated the dynamics of cardiac reactivity during the performance of three cognitive tasks involving various levels of inhibition control in young and middle-aged adults. Twenty-eight young adults (18-27 years) and twenty-two middle-aged adults (55-65 years) performed variations of a flanker task involving neutral, congruent, incongruent and No-Go trials, while their cardiovascular parameters (heart rate, blood pressure, cardiac Pre-Ejection Period: PEP) were recorded. Specifically, each task was repeated twice and we examined variations of PEP and PEP reactivity as a function of time on task and task repetition. The results revealed that PEP reactivity was shown to be a transient phenomenon, decreasing both over the course of each task (only significant during the first minute) and across repeated sessions. PEP reactivity was related to cognitive load, albeit not in a linear fashion, but was not clearly related to cognitive performance. Age-related effects were demonstrated for cognitive performance as well as resting and task PEP values, but not for PEP reactivity. It is concluded that PEP reactivity showed characteristics of habituation and sensitization that are discussed in light of the theory of dual-process habituation and the model of effort and cardiovascular response.",,41109473,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109467,Host-pathogen interplay in African Swine Fever Virus: Immune evasion and genetic resistance driving prevention and control strategies.,2025,"Since the first described outbreak of African Swine Fever (ASF), which is caused by African swine fever virus (ASFV), in Kenya, over a century ago, no approved commercial vaccine is widely available to prevent the disease. Research has focused on two main aspects of the disease. Firstly, targeting the virus virulence factors by identifying proteins responsible for host immune evasion that can be targeted to develop vaccine candidates. Novel strategies, including mRNA-based vaccines and synthetic ASFV genomes with reverse genetics, enable safe, immunogenic, and rapid development of live-attenuated and subunit vaccine candidates. Secondly, by identifying host determinants that confer resistance to ASF. ASFV infects both domestic pigs and wild boars irrespective of age and breed, causing nearly 100% mortality. Warthogs and bushpigs, natural hosts of ASFV, show no clinical signs despite developing viremia, likely due to distinct innate and adaptive immune responses, epigenetic modifications, and environmental factors. Genetic and epigenetic investigations of this tolerance, focusing on type I interferon (IFN) induction and NF-κB pathways, which are often targeted by viral immune evasion proteins. Understanding these interactions and genetic variations between tolerant/resistant and susceptible animals may guide vaccine development and the creation of tolerant/resistant breeds. This review covers the ASFV genome, transmission, pathogenesis, virus's immune evasion strategies, and the host immunological response against ASFV.",,41109467,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109460,Predictive values of axillary involvement in breast cancer.,2025,"In breast cancer, recommendations for axillary surgery are currently shifting toward omitting SLNB. Studies have shown that not performing axillary staging has no impact on regional control or survival and translates into improved quality of life. We sought to determine whether certain clinical factors such as tumor size or type, immunohistochemical characteristics, tumor grade or Ki 67 value are predictive of metastatic disease in the lymph nodes. A retrospective observational study was conducted of patients who underwent breast cancer surgery during the years 2019-2024. Inclusion criteria were: tumor size equal to or less than 2 cm as measured by ultrasound, and axilla that was clinically and ultrasound-negative. One hundred and fifty-six breasts were operated on, with a mean age of 64.5 years. Regarding immunohistochemistry, tumor grade, and age, no differences were observed. However, patients with tumors >2 cm and lobular tumors did have greater lymph node involvement (P < .05). There are no variables that predict lymph node involvement before surgery. Today, we are not prepared to lose the information provided by SLNB, and part of the postoperative treatment is determined by its results.",,41109460,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109429,Invasive Fungal Infections after CD19 CAR T-cell Therapy for B-Cell Lymphoma: a LYSA study from the DESCAR-T Registry.,2025,"To describe the landscape of IFI after chimeric antigen receptor (CAR) T-cell therapy for B-cell malignancies from the French national DESCAR-T registry and evaluate risk factors associated with invasive fungal infections (IFI) in this population. We conducted a multicenter cohort study to describe the landscape of IFI in adults with relapsed or refractory B-cell lymphoma treated with CD19 CAR T-cell therapy. Patients were identified through the French DESCAR-T registry. Clinical and biological data were collected retrospectively. Each IFI was classified according to the European Organization for Research and Treatment of Cancer (EORTC) criteria. Among the 1,012 patients included in the registry from 2018 to 2022, 32 patients (3.1%) presented with proven (n = 14/32), probable (n = 12/32), or possible (n = 6/32) IFI. The median time to onset was 29.5 days (IQR 16.5 - 79.5 days).The most frequent mold infection was invasive aspergillosis, occurring in 11/32 patients, while the most frequent yeast infection was candidemia occurring in 12/32 patients. The IFI-related mortality rate among infected patients was 21.8% (7/32 patients). Multivariate analysis identified several risk factors associated with IFI: advanced age, number of prior lines of therapy, prior allogeneic hematopoietic cell transplantation, anti-IL-1 receptor antagonist treatments, and pre-IFI bacterial infection. The median overall survival of patients with IFI was 6 months (95% CI: 1.0-20.6) compared to 25.4 months (95% CI: 20.5-32.0) in the non-infected population. The median progression-free survival of patients with IFI was 3.2 (95% CI: 0.8-18.3) months compared to 5.8 months (95% CI: 4.5-6.7) in the non-infected population. Despite the low incidence of IFI in B-cell lymphoma patients treated with CD19 CAR T-cell therapy, the high infectious mortality underscore the need for individualized prophylaxis and rapid diagnosis for high-risk patients.",,41109429,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109418,"Spatiotemporal heterogeneity of depressive disorders burden across 204 countries and territories, 1990-2021: SDI stratification, gender disparities, and future projections.",2025,"Depressive disorders significantly contribute to the global disease burden, exacerbated by the COVID-19 pandemic. Existing studies lack systematic pandemic impact assessments and post-pandemic trend predictions. Using Global Burden of Disease (GBD) 2021 data, we analyzed Age-Standardized Prevalence (ASPR), Incidence (ASIR), and Disability-Adjusted Life Years (DALYs) to assess regional, gender, and age disparities. Joinpoint regression (1990-2021) calculated Annual Percentage Change (APC), Average APC (AAPC), and 95 % CIs. A Bayesian age-period-cohort model projected prevalence (2022-2050). From 1990 to 2021, ASPR, ASIR, and DALYs for depression increased significantly, accelerating during 2019-2021. High Socio-Demographic Index (SDI) regions bore the steepest burden increase. In 2021, ASIR exceeded projections in Central Sub-Saharan Africa, North Africa/Middle East, Australasia, Tropical Latin America, and Western Europe. The United States saw the largest global burden increase, while Singapore showed the greatest decline. Women consistently experienced higher burden than men, with females aged 10-14 exhibiting a pandemic change rate of 0.230 (2019-2021). Projections indicate prevalence will reach 9529.745 per 100,000 by 2050 (95 % UI: -5109.425-24168.915), with peak burden shifting to ages 40-44. Women aged 40-50 will carry a disproportionately high burden. The COVID-19 pandemic markedly accelerated the global depression burden, creating a dual-track pattern alongside persistent age-related prevalence. Middle-aged individuals, particularly women aged 40-50, are emerging as the core of new cases. Urgent targeted interventions are needed in high SDI regions to address the escalating burden.",,41109418,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109417,Efficacy and safety of ketamine maintenance therapy in treatment-resistant depression: A systematic review of treatment protocols and clinical outcomes.,2025,"Treatment-resistant depression (TRD) represents a significant therapeutic challenge, as conventional treatments demonstrate limited efficacy. Although ketamine's acute antidepressant effects are well-documented, the role of maintenance therapy remains understudied. We conducted a systematic review to assess the efficacy, safety, and optimal implementation strategies of ketamine maintenance therapy in TRD. Following PRISMA guidelines, we searched major databases for studies published between January 2020 and November 2024 that examined ketamine maintenance therapy in TRD. Studies were assessed using the Cochrane Risk of Bias 2 tool for randomized controlled trials and the Newcastle-Ottawa Scale for observational studies. Eleven studies met inclusion criteria. Regular maintenance dosing showed superior outcomes compared to variable protocols (relapse rates: 27.3 % vs 45.6 %). Younger age (<45 years) and shorter duration of depression (<2 years) predicted better response rates. Concurrent psychotherapy improved treatment maintenance (HR: 0.72 for relapse). Adverse events were generally mild to moderate, resulting in a 7.2 % discontinuation rate. Ketamine maintenance therapy shows promise as a treatment option for TRD, with regular dosing schedules and early intervention associated with optimal outcomes. While safety profiles are reassuring, standardized protocols and careful patient selection remain essential. Future research should focus on determining the optimal maintenance duration and identifying reliable biomarkers for treatment response.",,41109417,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109397,Multi-omics data improves one-year mortality prediction in acute heart failure.,2025,"Acute heart failure (AHF) is a complex high-mortality condition, with risks escalating as age increases. Due to the complexity and heterogeneity of AHF, the development of effective prognostic indicators remains challenging. This study aims to assess the prognostic ability of plasma metabolites, gut microbiota, together with clinical indicators, in predicting mortality risk in AHF patients. Plasma trimethylamine N-oxide (TMAO) levels were quantified alongside routine clinical parameters. Non-targeted metabolomic profiling was performed, and gut microbiota composition was determined through 16S rRNA gene sequencing. The predictive power of potential biomarkers for 1-year mortality was identified and evaluated using Cox regression analysis and receiver operating characteristic (ROC) curves. The prognostic value of N-terminal pro-B-type natriuretic peptide (NT-proBNP) alone was shown to have an area under the curve (AUC) of approximately 0.7, while the predictive utility of TMAO was limited. The addition of age and BUN to NT-proBNP enhances prognostic accuracy in AHF. Metabolomic analyses disclosed a subset of 9 metabolites emerged as novel prognostic biomarkers independent of age, BUN, and NT-proBNP. Microbiomic analyses revealed that three differential genera were associated with prognosis in AHF patients. Furthermore, a compact prognostic biomarker panel including NT-proBNP, age, BUN, homoarginine, MHPG sulfate, N-acetylmethionine, methionine methyl ester, leucyl-alanine, proline-hydroxyproline, and Faecalibacterium was developed, achieving an AUC of 0.902 and Brier score of 0.120. Multi-omics analyses unveiled novel prognostic metabolites and gut microbes associated with 1-year mortality in AHF. Integrating these biomarkers with clinical parameters provided a potential model for improving the prognosis of AHF.",,41109397,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109363,Preoperative Activity Levels in Patients Who Undergo Total Hip Arthroplasty Distinctively Affect the Postoperative Recovery Process and Forgotten Joint Score-12: A Prospective Cohort Study Using a Triaxial Accelerometer.,2025,"This study aimed to evaluate changes in objective physical activity (OPA) after total hip arthroplasty (THA) and their impact on patient-reported outcomes. This prospective cohort study involved 212 patients who underwent THA for unilateral hip osteoarthritis and were followed up for 12 months. Step count, exercise, and wearing time were measured using a compact triaxial accelerometer before surgery and at one, two, three, six, and 12 months postoperatively. This study investigated the recovery process of OPA in patient groups classified by age and preoperative activity levels and examined its impact on patient-reported outcomes, including the Forgotten Joint Score-12 (FJS-12). Multiple regression analyses revealed a significant association between preoperative activity levels and FJS-12 at 12 months postoperatively (P = 0.004). The median value of total exercise increased from 2.23 (interquartile range [IQR], 1.32 to 3.35) preoperatively to 3.45 (IQR, 2.01 to 4.78) at 12 months postoperatively (P < 0.001), while FJS-12 improved from 60.2 (IQR, 39.6 to 75) at one month to 75 (IQR, 62.5 to 89.6) at 12 months postoperatively (P < 0.001). In patients who had higher preoperative activity, the 12-month FJS-12 significantly increased from six months postoperatively in both younger (P = 0.008) and older groups (P = 0.002). The mixed-design analyses of variance revealed time-related changes and group differences in OPA levels and trajectories (P < 0.001). Post hoc analysis showed that OPA at 12 months exceeded preoperative levels (P < 0.001) in patients who had lower preoperative activity; however, it remained lower than in those who had higher activity. Conversely, patients who had higher preoperative activity experienced a significant decline postoperatively (P < 0.001), followed by recovery to preoperative baseline levels. The relationship between the subjective experience of ""forgetting"" the joint and actual physical activity levels was clarified, providing a new perspective on postoperative functional assessment. Preoperative OPA may predict FJS-12 at one year postoperatively.",,41109363,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109360,Respiratory Quotient and Resting Energy Expenditure: Correlation with Sonographic Muscle Wasting in Nutritional Evaluation of Critically Ill Patients.,2025,"Indirect calorimetry (IC) is the gold standard for determining energy requirements in critically ill patients. Muscle ultrasound quantifies morphological changes in skeletal muscle, offering a rapid and accessible method for nutritional assessment. To explore the relationship between respiratory quotient (RQ), resting energy expenditure (REE) obtained via IC, and sonographic muscle wasting in critically ill patients at a Mexican tertiary care hospital. In this descriptive, longitudinal, prospective study, 49 ICU patients aged ≥18 years, hemodynamically stable, under invasive mechanical ventilation and sedoanalgesia, were enrolled. Ultrasound measurements of quadriceps muscle thickness were performed at ICU admission (day 0) and on day 3. These were correlated with REE and metabolic balance derived from IC. The mean age was 55.7 ± 15.1 years, 20 female patients (40.8%) and 29 male patients (59.2%). On day 0, both latero-lateral (r = 0.368, p = 0.009) and anteroposterior (r = 0.461, p = 0.009) diameters correlated moderately with REE. By day 3, only the anteroposterior diameter retained correlation (r = 0.320, p = 0.025). Muscle wasting did not correlate directly with REE, but ROC analysis identified an 11% cut-off for muscle loss predictive of metabolic balance, with an AUC of 0.765 (95% CI: 0.559-0.972), sensitivity of 0.714, and specificity of 0.429. Sonographic measurement of quadriceps thickness correlates with REE at ICU admission, but only the anteroposterior diameter remains reliable by day 3. Identifying patients with <11% muscle loss on day 3 may indicate metabolic balance, which is crucial for improving outcomes in critically ill patients.",,41109360,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109338,Mesiodens Removal: Resolving the Early Versus Late Intervention Dilemma.,2025,"This narrative review examines the surgical timing dilemma for impacted mesiodens removal. Early intervention risks iatrogenic damage to developing tooth structures, while delayed surgery may permit irreversible damage to adjacent permanent teeth including impaired root development and eruption disturbances. Current evidence supports early surgical intervention around 6 to 7 years of age. Recent cone-beam computed tomography (CBCT) studies demonstrate shorter root lengths and delayed formation stages in teeth adjacent to impacted mesiodens. Large-scale studies show tuberculate and germ-type mesiodens and pose highest risk for adjacent tooth damage. Early removal prevents root development impairment and reduces need for complex orthodontic intervention, while delayed removal necessitates secondary procedures and orthodontic traction. Evidence favors early intervention before this age threshold when benefits of preserving normal root development outweigh surgical risks. Risk-stratified management of mesiodens based on morphology, position, and patient age provides optimal outcomes and reduces treatment complexity.",,41109338,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109332,Compiling Data of Workforce Policies: A Data Compendium About Direct Care Workers Caring for People With Dementia.,2025,"Direct care workers in long-term care settings are essential to provide care for older adults and people with disabilities who have daily needs. There is an increasing demand for an adequately sized and well-prepared direct care workforce to support people living with dementia due to its rising prevalence. However, a lack of standardized policies and data leaves researchers and policymakers with little evidence to guide the development and refinement of workforce policies. The National Institute on Aging-funded Advancing Workforce Analysis and Research for Dementia Network is developing a compendium of policies and programs related to the demand, supply, working conditions, and skills of direct care workers, including dementia care-related attributes. For each policy, the compendium provides a description of the policy, an annotated list of related datasets, and a downloadable harmonized dataset with research-ready data. The data compendium is innovative in its organization of data and resources by policy topic. It encompasses a diverse range of sources, including government reports, organizational resources, large datasets, and data collected by researchers, and it can be linked with other data sources. The creation of a crowd-sourced repository of data on state and federal regulations in the United States will facilitate the rapid advancement of research and development for early stage researchers. The data compendium identifies research gaps that can be filled by leveraging these data, which have the potential to inform evidence-based policy and program development related to the long-term care workforce.",,41109332,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109330,Hip Fracture Geriatric (HIP-G) Index: Predicting 12-Month Mortality in Older Adults With Hip Fracture.,2025,"Hip fractures in older adults are associated with high mortality, disability, and functional decline. Although tools like the Multidimensional Prognostic Index (MPI) are validated for risk stratification, their use is limited in acute care due to time constraints and the need for comprehensive interviews. The aim of this study was to define a faster, clinically applicable tool for mortality prediction. Prospective observational study. The study included patients aged ≥65 years who were hospitalized for a fragility hip fracture within our Fracture Liaison Service program between March 2023 and March 2024. Clinical, laboratory, and multidimensional geriatric assessment data were collected at admission. One-year mortality was the primary outcome. Predictors of mortality were identified using multivariable Cox regression, and a prognostic score-HIP fracture Geriatric Index (HIP-G Index)-was developed. Its performance was compared with the MPI and Charlson Comorbidity Index (CCI) using receiver operating characteristic analysis and the Hosmer-Lemeshow test. We included 592 patients with a mean age of 84.4 years; 71.5% were female. At 12 months, 129 patients (21.8%) had died. The HIP-G Index (based on creatinine, cognitive, nutritional domains, and comorbidities) showed superior predictive accuracy (area under the curve [AUC] = 0.799) vs MPI (AUC = 0.734) and CCI (AUC = 0.678, P < .001). The model was well-calibrated (Hosmer-Lemeshow P = .24). A simplified categorical score (0-4 points) stratified patients into low-, moderate-, and high-risk groups, with corresponding hazard ratios of 7.2 and 16.9 for mortality (P < .001). Kaplan-Meier analysis confirmed significant survival differences between risk groups. The HIP-G Index is a valid, user-friendly tool for predicting 1-year mortality in older adults with hip fracture and may support decision making in time-constrained clinical settings.",,41109330,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109320,The prevalence and estimated burden of somatoform disorders: a systematic review and meta-analysis of their epidemiology.,2025,"Somatoform disorders have adverse health impacts but are excluded from the Global Burden of Diseases, Injuries, and Risk Factors Study (GBD). This study aimed to present a proof of concept for quantifying the global prevalence and health burden of somatoform disorders measured in years of life with disability (YLDs). We conducted a systematic review and meta-analysis estimating the global prevalence and burden of somatoform disorders. We searched PsycINFO, Embase, and PubMed for epidemiological surveys of the general population, published between Jan 1, 1980, and Feb 19, 2024, and adhering to definitions from the DSM or the ICD. Meta-regressions pooled prevalence for subtypes of somatoform disorders and their aggregate, while testing sources of variation in the data. Pooled adjusted prevalence estimates for the aggregate of somatoform disorders were combined with GBD disability weights to estimate YLDs. Authors of this paper have lived experience perspectives in mental disorders but individuals diagnosed with somatoform disorders were not consulted for this work. This study is registered with PROSPERO, CRD42024517736. We included 41 studies, from 23 countries, mostly covering the GBD high-income super-region. There were 122 153 individuals (mean age 46·3 years, range 11-99 years). The proportion of female participants ranged from 37·5% to 66·4% in studies reporting sex-disaggregated data. Disaggregations by ethnicity were not available. The pooled prevalence of somatoform disorders was 4·6% (95% CI 3·1-7·0). Prevalence among females (7·7% [5·1-11·5]) was significantly higher than among males (2·8% [1·8-4·3], p<0·0001). The prevalence across subtypes of somatoform disorders varied by age and sex depending on the disorder. YLDs were estimated at 662·4 (350·2-974·6) per 100 000 person-years, suggesting somatoform disorders could be the second most burdensome mental disorder globally compared against mental disorders from GBD 2021. Somatoform disorders are common and disabling disorders that warrant further consideration within future GBD studies, and more broadly within mental health planning and response. More effort is required to accumulate data from low-income and middle-income countries and explore temporal trends in the prevalence of somatoform disorders. University of Copenhagen, Queensland Health, and University of Queensland.",,41109320,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109315,"Skeletal muscle effects of Janus kinase inhibition in rheumatoid arthritis (RAMUS): a single-arm, experimental medicine study.",2025,"Rheumatoid arthritis increases the risk of generalised muscle wasting, with chronic inflammation contributing to the loss of muscle mass and strength. Tofacitinib, a Janus kinase (JAK) inhibitor used to treat rheumatoid arthritis, increases serum creatinine concentrations without conclusive evidence of nephrotoxicity. In the Rheumatoid Arthritis and Muscle (RAMUS) study, we investigated whether tofacitinib affects muscle volume, strength, and function. RAMUS was a prospective, single-arm, single-centre, proof of concept experimental study, done at Freeman Hospital, Newcastle upon Tyne, UK. Patients aged older than 18 years, with rheumatoid arthritis (according to the 2010 American College of Rheumatology and European Alliance of Associations for Rheumatology [ACR-EULAR] classification criteria for rheumatoid arthritis) initiating tofacitinib as standard care were recruited. Additional inclusion criteria were at least one sarcopenia risk factor, no previous treatment with JAK inhibitors, no systemic glucocorticoid treatment for at least 4 weeks before the baseline visit, and serum creatinine 1·5 times the upper limit of normal or less. Participants provided blood samples at baseline, 1 month, and 6 months; vastus lateralis biopsies were performed at baseline and 6 months. The primary outcome was change in lower limb muscle volume, assessed by quantitative MRI at baseline and after 1 and 6 months of tofacitinib treatment, and was assessed in all participants who completed the study. Secondary outcomes included changes in serum creatinine, appendicular lean mass index, muscle strength, muscle function, and disease activity (Disease Activity Score 28-C-reactive Protein [DAS28-CRP] score). Adverse events were recorded. People with lived experience with rheumatoid arthritis were involved in the design and set-up phases of this study. RAMUS was registered with ISRCTN (ISRCTN13364395). Between Jan 21, 2021, and March 1, 2023, 22 patients were screened, and 15 (68%) were eligible and completed the study. 13 (87%) of 15 patients were female, two (13%) were male, 12 (80%) were White, and the mean age was 59·6 years (SD 10·0). After 6 months, tofacitinib treatment was associated with significant increases in lower limb muscle volume (mean increase 242 cm<sup>3</sup> [95% CI 44-441], p=0·017), particularly in the thigh, and significant increases in serum creatinine (p=0·0011). Disease activity (DAS28-CRP) was significantly reduced after 1 month of tofacitinib treatment (p=0·0064) with no further changes at 6 months. No significant changes in appendicular lean mass index, muscle strength, or muscle function were observed. 28 adverse events were recorded in 13 (87%) of 15 participants; one event was classified as severe and serious, and concerned a participant being hospitalised with COVID-19 pneumonitis before commencing tofacitinib. Tofacitinib treatment in patients with rheumatoid arthritis was associated with increased muscle volume after 6 months. The increase in serum creatinine associated with tofacitinib treatment might reflect increased muscle volume via a direct pharmacological effect on skeletal muscle or via reduced inflammation, or a combination. Larger studies are needed to verify our findings, demonstrate functional benefit, and determine whether they are unique to tofacitinib. Pfizer, BMA Foundation, JGW Patterson Foundation and Newcastle Hospitals Charity.",,41109315,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109286,[Artificial intelligence and the age of unexplainable medical solutions: navigating algorithmic opacity in today's medicine].,2025,"Artificial intelligence (AI)-based technologies are profoundly transforming healthcare through machine learning techniques and neural networks. These statistical tools revolutionize classical deterministic programming by directly learning probabilistic patterns from data. Such systems enable the resolution of clinical problems previously inaccessible due to their complexity or ambiguity, thus optimizing diagnostics, treatment, healthcare management, and biomedical research. However, this technological revolution presents an unprecedented epistemological challenge: whereas traditional statistics seek causal explanations for observed phenomena, predictive AI models prioritize predictive performance regardless of the underlying theoretical understanding. This ""algorithmic opacity,"" resulting from models with millions of autonomously adjusted parameters, contrasts with human clinical reasoning based on analytical or heuristic methods. Medicine, historically grounded in causality and explanatory evidence, now confronts predictive tools whose internal logic is often inaccessible even to their developers. This divergence poses significant educational, professional, and ethical challenges, requiring physicians to acquire new conceptual competencies in advanced statistics and informatics to effectively navigate this transition. This article examines the biostatistical and conceptual foundations of this tension between prediction and explanation in AI, contrasting both approaches from the inferential process to causal evaluation. It emphasizes the urgent necessity for medicine to deeply comprehend these emerging paradigms in order to critically integrate them into clinical practice and scientific research.","Humans, Artificial Intelligence, Algorithms, Machine Learning, Neural Networks, Computer",41109286,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109281,[Gliomas in adolescents and young adults: Institutional experience].,2025,"Gliomas are the most common primary brain tumors, characterized by high morbidity and mortality. In adolescents and young adults (AYA), their behavior is intermediate between pediatric and older adult gliomas. However, this population is underrepresented in clinical studies. This study analyzes the clinical, molecular, and therapeutic characteristics of AYA patients with gliomas at our institution. A descriptive, observational, and retrospective study was conducted on AYA patients with gliomas treated at the Ángel H. Roffo Oncology Institute (2018-2025), diagnosed according to the 2021 WHO classification. Clinical, histopathological, and molecular data were collected. Chi-square tests, non-parametric tests (p<0.05), Kaplan-Meier survival analysis, and Cox regression were used to assess associations and overall survival. A total of 26 patients were included (median age: 31 years, 69% male). A significant association was found between 1p19q co-deletion and chemotherapy regimen (p=0.0175). TP53 expression correlated with histological subtype and Karnofsky Performance Status (KPS) scale (p=0.0001). The median overall survival was 94.2 months. No significant differences were observed in survival based on isocitrate dehydrogenase mutation status or tumor grade. The findings reinforce the impact of molecular biology on therapeutic decision-making in AYA gliomas. The correlation between TP53 expression and KPS suggests a potential role in tumor aggressiveness. Larger cohort studies are needed to enhance precision medicine for this population.","Humans, Male, Female, Retrospective Studies, Adolescent, Adult, Young Adult, Glioma, Brain Neoplasms, Kaplan-Meier Estimate",41109281,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109280,[Safety of respiratory syncytial virus vaccine in pregnant women].,2025,"Vaccination against respiratory syncytial virus in pregnant women was included in the National Vaccination Calendar as mandatory and free of charge since 2023, and the evidence available to date on its relationship with premature birth and low weight is still limited. The objective was to analyze the safety of the vaccine against respiratory syncytial virus in a cohort of mothers and their children within the framework of the vaccination campaign in the province of Córdoba in the year 2024. Retrospective analytical observational study in mother-child dyad. Births of 32 weeks or more of gestation were considered (N=21 303). Poisson models were adjusted considering as dichotomous response, the occurrence of preterm delivery and/ or low birth weight, and as co-variables, vaccination, maternal age, mother's level of education, social security coverage and multiple births. Vaccinated individuals had a lower risk of having both preterm birth and low birth weight [relative risk (RR)<1; p<0.05]. Multiple birth, not having social security and maternal age significantly increased the risk of prematurity and low birth weight (RR>1; p<0.05); whereas low educational level increased the risk of low birth weight (RR>1; p<0.05). It was found that vaccination against respiratory syncytial virus does not promote the occurrence of preterm delivery and/or low birth weight in the cohort studied.","Humans, Female, Pregnancy, Retrospective Studies, Adult, Respiratory Syncytial Virus Infections, Respiratory Syncytial Virus Vaccines, Infant, Newborn, Premature Birth, Infant, Low Birth Weight, Pregnancy Complications, Infectious, Young Adult, Spain",41109280,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109279,Bictegravir/emtricitabine/tenofovir alafenamide fixed-dose combination in advanced HIV disease.,2025,"Real-world data on bictegravir/emtricitabine/tenofovir alafenamide (B/F/TAF) showed high virologic suppression (VS) in treatment-naive (TN) and experienced (TE) people living with HIV (PLWH). The BIC-CD4 study aims to describe safety, persistence, and VS in PLWH who started B/F/TAF with CD4 <200/mm3, representing advanced HIV disease (AHD). This retrospective, multisite, observational, open cohort study, included TN and TE PLWH who started B/F/TAF from October 2019 to January 2024 in three HIV clinics in Argentina. Of 3527 patients starting B/F/TAF, 250 (7%) had CD4 <200/mm3: 132 TN and 117 TE. The cohort was predominantly male (74%) with a median age of 43 years. For TN patients, 48-week persistence was 99%, VS was 83%, and median CD4 increased from 94 to 284/mm3. TE patients were divided into those with and without VS at baseline (TEU: treatment-experienced undetectable; TENU: treatment-experienced not-undetectable). Half of the TE patients corresponded to TENU subgroup which had lower CD4 counts and higher frequencies of exposure to efavirenz and atazanavir/ritonavir, ongoing toxicity, and virologic failure compared to TEU. At 48 weeks, VS rates for TEU and TENU were 98% and 89%, respectively. Overall persistence was >99% for both groups. Median CD4 counts increased in both TEU and TENU groups. No adverse events were reported. B/F/TAF demonstrated excellent persistence, safety, and adequate VS rates in PLWH with AHD, including both TN and TE patients, supporting its use in this population.","Humans, Male, HIV Infections, Adult, Retrospective Studies, Female, Emtricitabine, Tenofovir, Middle Aged, Drug Combinations, Anti-HIV Agents, Alanine, Heterocyclic Compounds, 4 or More Rings, CD4 Lymphocyte Count, Pyridones, Adenine, Piperazines, Argentina, Viral Load, Amides, Heterocyclic Compounds, 3-Ring",41109279,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109277,[Respiratory syncytial virus pneumonia in hospitalized adults: a multicenter study].,2025,"There is no information about clinical impact of hospitalization for respiratory syncytial virus (RSV) pneumonia in adults in Argentina. The objective was to determine the clinical impact of RSV pneumonia in hospitalized adult patients across three healthcare centers. Retrospective, observational study. Patients =18 years hospitalized for RSV respiratory infection in three health centers Buenos Aires Metropolitan Area. viral panel (PCR) in respiratory specimens positive only for RSV. 36 patients were enrolled; age 65 years (IQR 53.7-77.2 years), 36.1% of patients were <60 years old; ex-smokers/current smokers: (n=22, 61%); symptoms: dyspnea 100%, cough 86.1%, asthenia 52.7%, and fever 50%. Comorbidities (n=34, 94.4%): 61.1% cardiovascular, 41.6% chronic pulmonary disease, 22.2% cerebrovascular, and 19.4% oncological. The most frequent pulmonary radiological pattern was alveolar (68.7%); lymphopenia (12.8%). 38.8% of patients were admitted in ICU. Lethality was 19.4% (n=7). Patients =60 years old showed a higher burden of comorbidities (cardiovascular, p=0.004 and obesity, p<0.001), less fever and cough (both p<0.001), and higher lethality (HR 3.38, p<0.001). Older adult patients, = 60 years, hospitalized due to RSV pneumonia could present with a high burden of comorbidities (cardiovascular and obesity), overlapping clinical symptoms, and high lethality. The most frequent radiological pattern would be alveolar, with lymphopenia. Almost 40% of patients were admitted to ICU. In our knowledge this is the first study of the clinical impact in adults hospitalized of RSV pneumonia in our country.","Humans, Respiratory Syncytial Virus Infections, Aged, Male, Retrospective Studies, Middle Aged, Female, Hospitalization, Argentina, Pneumonia, Viral, Adult, Comorbidity",41109277,[]
