paper_url,paper_name,paper_year,abstract,keywords,doi_url
https://pmc.ncbi.nlm.nih.gov/articles/PMC12536632/,Dual Stages of Alcohol-Related Cerebral White Matter Degeneration Reviewed: Early-Stage Stress/Neuroinflammation Versus Late-Stage Impaired Insulin/IGF Signaling Through Akt-mTOR–Review,2025,"Abstract: Long-term effects of alcohol-related brain damage (ARBD) include neurocognitive and neurobehavioral dysfunctions with neurodegeneration. White matter (WM) is notably targeted across the lifespan yet relatively little is known about the stages, mechanisms, and consequences of myelin and axonal loss. In alcohol-related liver disease, early pathology is reversible, but with chronic heavy alcohol exposures, disease progresses with degeneration, and ultimately organ failure. Similarly, WM ARBD also develops in two broad stages. The early stages of WM ARBD are likely mediated by vascular dysfunction with tissue swelling, oligodendrocyte dysfunction, myelin loss, neuroinflammation, and oxidative stress. The chronic progressive stage is linked to metabolic dysfunction related to impairments in insulin and insulin-like growth factor signaling through Akt-mechanistic target of rapamycin (mTOR) pathways that mediate oligodendrocyte survival and function, myelin homeostasis, and blood-brain-barrier (BBB) integrity. We hypothesize that early-stage WM ARBD may be largely reversible by abstinence and anti-oxidant/anti-inflammatory measures, whereas late-stage ARBD requires strategies to restore WM/oligodendrocyte metabolic function via insulin sensitizer, antioxidant, anti-inflammatory, and myelin homeostasis/normalization support. Multi-pronged, overlapping but distinct therapeutic strategies are needed to reduce the impact and long-term health consequences of chronic progressive WM ARBD.",Alcohol; white matter; insulin signaling; mTOR; oligodendrocyte; Review Article; Review Article,https://doi.org/10.1080/17590914.2025.2573965
https://pmc.ncbi.nlm.nih.gov/articles/PMC12524674/,Critical Requirement of Senescence-Associated CCN3 Expression in CD44-Positive Stem Cells for Osteoarthritis Progression,2025,"Osteoarthritis (OA) is a degenerative joint disease characterized by progressive cartilage breakdown, synovial inflammation, and subchondral bone remodeling. Previous studies have shown that cellular communication network factor 3 (CCN3) expression increases with age in cartilage, and its overexpression promotes OA-like changes by inducing senescence-associated secretory phenotypes. This study aimed to investigate the effect of <italic toggle=""yes"">Ccn3</italic> knockout (KO) on OA development using a murine OA model. Destabilization of the medial meniscus (DMM) surgery was performed in wild-type (WT) and <italic toggle=""yes"">Ccn3</italic>-KO mice. Histological scoring and staining were used to assess cartilage degeneration and proteoglycan loss. Gene and protein expressions of catabolic enzyme (<italic toggle=""yes"">Mmp9</italic>), hypertrophic chondrocyte marker (<italic toggle=""yes"">Col10a1</italic>), senescence marker, and cyclin-dependent kinase inhibitor 1A (<italic toggle=""yes"">Cdkn1a</italic>) were evaluated. Single-cell RNA sequencing (scRNA-seq) data from WT and <italic toggle=""yes"">Sox9</italic>-deficient cartilage were reanalyzed to identify <italic toggle=""yes"">Ccn3</italic><sup>+</sup> progenitor populations. Immunofluorescence staining assessed CD44 and Ki67 expression in articular cartilage. The effects of <italic toggle=""yes"">Ccn3</italic> knockdown on IL-1β-induced <italic toggle=""yes"">Mmp13</italic> and <italic toggle=""yes"">Adamts5</italic> expression in chondrocytes were examined <italic toggle=""yes"">in vitro</italic>. <italic toggle=""yes"">Ccn3</italic> KO mice exhibited reduced cartilage degradation and catabolic gene expression compared with WT mice post-DMM. scRNA-seq revealed enriched <italic toggle=""yes"">Ccn3</italic>-<italic toggle=""yes"">Cd44</italic> double-positive cells in osteoblast progenitor, synovial mesenchymal stem cell, and mesenchymal stem cell clusters. Immunofluorescence showed increased CCN3<sup>+</sup>/CD44<sup>+</sup> cells in femoral and tibial cartilage and meniscus. Ki67<sup>+</sup> cells were significantly increased in DMM-treated <italic toggle=""yes"">Ccn3</italic> KO cartilage, mostly CD44<sup>+</sup>. In vitro <italic toggle=""yes"">Ccn3</italic> knockdown attenuated IL-1β-induced <italic toggle=""yes"">Mmp13</italic> and <italic toggle=""yes"">Adamts5</italic> expressions in chondrocytes. <italic toggle=""yes"">Ccn3</italic> contributes to OA pathogenesis by promoting matrix degradation, inducing hypertrophic changes, and restricting progenitor cell proliferation, highlighting <italic toggle=""yes"">Ccn3</italic> as a potential therapeutic target for OA.",articular; cartilage; mesenchymal stem cells; nephroblastoma overexpressed protein; osteoarthritis; Article,https://doi.org/10.3390/ijms26199630
https://pmc.ncbi.nlm.nih.gov/articles/PMC12536836/,Association of non-linear dynamics of heart rate variability with all-cause mortality in patients with sarcoidosis,2025,,prediction; all-cause mortality; sarcoidosis; Original Article,https://doi.org/10.36141/svdld.v42i3.16332
https://pmc.ncbi.nlm.nih.gov/articles/PMC12536890/,Telomere–metabolism–immunity axis in sarcoma: Immune evasion mechanisms and therapeutic strategies,2025,"Abstract: Sarcomas are a heterogeneous group of mesenchymal malignancies with poor prognosis and limited response to standard therapies, including immune checkpoint inhibitors (ICIs). Tumour‐intrinsic factors—such as telomere maintenance mechanisms (TMMs) and metabolic reprogramming—play central roles in driving immune evasion and therapeutic resistance. Telomerase activation and alternative lengthening of telomeres sustain replicative immortality while influencing the tumour immune microenvironment. In parallel, metabolic adaptations, including glutamine dependency and arginine auxotrophy, further suppress antitumour immunity. Together, TMMs and metabolism form an integrated axis that shapes immune modulation and treatment outcomes. Recent advances—ranging from telomerase‐based vaccines and TMM‐targeted immunotherapies to metabolic modulators combined with ICIs—demonstrate the translational promise of targeting this axis. This review synthesises current knowledge on telomere‒metabolism crosstalk in sarcomas, highlights its impact on immunotherapy response, and outlines future directions for biomarker‐driven, combinatorial strategies to overcome resistance and improve patient outcomes.",combinatorial strategy; immune evasion; immunotherapy; metabolic reprogramming; sarcoma; telomere maintenance mechanisms (TMMs); Review; Review,https://doi.org/10.1002/ctm2.70504
https://pmc.ncbi.nlm.nih.gov/articles/PMC12523719/,EPDR1 Links Fibroblast Dysfunction to Disease Severity in Idiopathic Pulmonary Fibrosis,2025,,EPDR1; idiopathic pulmonary fibrosis; lysosome; fibroblasts; autophagy; cellular senescence; Article,https://doi.org/10.3390/cells14191515
https://pmc.ncbi.nlm.nih.gov/articles/PMC12511414/,The dissipation theory of aging: a quantitative analysis using a cellular aging map,2025,"We propose a new theory for aging based on dynamical systems and provide a data-driven computational method to quantify the changes at the cellular level. We use ergodic theory to decompose the dynamics of changes during aging and show that aging is fundamentally a dissipative process within biological systems, akin to dynamical systems where dissipation occurs due to non-conservative forces. To quantify the dissipation dynamics, we employ a transformer-based machine learning algorithm to analyze gene expression data, incorporating age as a token to assess how age-related dissipation is reflected in the embedding space. By evaluating the dynamics of gene and age embeddings, we provide a cellular aging map (CAM) and identify patterns indicative of divergence in gene embedding space, nonlinear transitions, and entropy variations during aging for various tissues and cell types. Our results provide a novel perspective on aging as a dissipative process and introduce a computational framework that enables measuring age-related changes with molecular resolution.",Cell biology; Epigenetics; Article,https://doi.org/10.1038/s41514-025-00277-2
https://pmc.ncbi.nlm.nih.gov/articles/PMC12536479/,Emerging roles of primary cilia in the pathogenesis of amyotrophic lateral sclerosis,2025,"Amyotrophic lateral sclerosis (ALS) is a progressive neurodegenerative disease primarily affecting motor neurons, for which effective disease-modifying therapies remain elusive. Primary cilia are solitary microtubule-based organelles critical for signal transduction and have recently been implicated in ALS pathogenesis. In this review, we provide a basic overview of the structure, dynamics, and functions of primary cilia, particularly in the brain. We highlight accumulating evidence from ALS models showing altered ciliary structure and function and explore how mutations in ALS-associated genes such as <italic toggle=""yes"">NEK1</italic>, <italic toggle=""yes"">C21orf2</italic>, and <italic toggle=""yes"">C9orf72</italic> disrupt ciliogenesis and ciliary signaling. Moreover, we examine the interplays between primary cilia dysfunction and known ALS-related mechanisms, including loss of proteostasis, abnormal RNA metabolism, microtubule dysfunction, neuroinflammation, and mitochondrial dysfunction. Collectively, the evidence suggests a bidirectional relationship in which ciliary impairment and ALS pathomechanisms reinforce one another in a vicious cycle. We further discuss emerging therapeutic strategies targeting ciliary function, as well as the potential for primary cilia as novel clinical applications. Our review highlights primary cilia as a previously underappreciated yet potentially important component of ALS biology, offering novel insights into disease mechanisms and future therapeutic development.",amyotrophic lateral sclerosis; primary cilia; ciliopathy; aging; NEK1; C21orf2; C9orf72; neurodegeneration; Neuroscience,https://doi.org/10.3389/fnins.2025.1688839
https://pmc.ncbi.nlm.nih.gov/articles/PMC12537190/,"Willingness to pay for combined medical and old-age care services: A survey in Chengdu City, China",2025,"To provide a basis for service supply for older persons, we investigated older adults’ willingness to pay for combined medical and old-age care services in Jinjiang District, Chengdu. According to the Anderson model and the opinions of statistical experts, a questionnaire was designed, implemented in Questionnaire Star, and distributed to the residents of the Jinjiang District of Chengdu. Data were entered into Excel, and SPSS 27 was used to obtain descriptive statistics and to conduct single factor and logistic regression analyses. Statistically significant variables associated with older adults’ willingness to pay for combined services (<italic toggle=""yes"">P</italic> < .05) were age, occupation, education level, whether having commercial pension insurance, and whether there were health lectures in the community. There is high willingness to pay for combined medical and old-age care services in Jinjiang District.",Chengdu; Jinjiang District; Willingness to pay; 6600; Research Article; Observational Study,https://doi.org/10.1097/MD.0000000000045206
https://pmc.ncbi.nlm.nih.gov/articles/PMC10835255/,The molecular mechanism of aging and the role in neurodegenerative diseases,2024,"Aging is a complex and inevitable biological process affected by a combination of external environmental and genetic factors. Humans are currently living longer than ever before, accompanied with aging-related alterations such as diminished autophagy, decreased immunological function, mitochondrial malfunction, stem cell failure, accumulation of somatic and mitochondrial DNA mutations, loss of telomere, and altered nutrient metabolism. Aging leads to a decline in body functions and age-related diseases, for example, Alzheimer's disease, which adversely affects human health and longevity. The quality of life of the elderly is greatly diminished by the increase in their life expectancy rather than healthy life expectancy. With the rise in the age of the global population, aging and related diseases have become the focus of attention worldwide. In this review, we discuss several major mechanisms of aging, including DNA damage and repair, free radical oxidation, telomeres and telomerase, mitochondrial damage, inflammation, and their role in neurodegenerative diseases to provide a reference for the prevention of aging and its related diseases.",Aging; DNA damage; Radicals oxidative; Telomere; Energy metabolism; Anti-Aging; Review Article,https://doi.org/10.1016/j.heliyon.2024.e24751
https://pmc.ncbi.nlm.nih.gov/articles/PMC12520012/,The Ambiguous Role of HMGB1 Across the Hallmarks of Aging: A Narrative Review,2025,"Abstract: Aging is a complex, multifactorial process driven by interconnected biological mechanisms collectively known as the hallmarks of aging, which contribute to functional decline and the onset of age-related diseases. High-mobility group box 1 (HMGB1), a nuclear DNA chaperone and damage-associated molecular pattern (DAMP), plays a pivotal role in regulating these hallmarks through its dual functions: preserving genomic stability within the nucleus and promoting inflammatory responses when released extracellularly. This review examines the multifaceted involvement of HMGB1 in key aging hallmarks, such as genomic instability, telomere attrition, mitochondrial dysfunction, and chronic inflammation among others. Preclinical studies demonstrate that nuclear HMGB1 supports chromatin integrity and DNA repair, whereas its extracellular release triggers TLR4/RAGE signaling pathways, thereby intensifying inflammaging and senescence-associated secretory phenotypes (SASP). Emerging therapeutic approaches—such as HMGB1 inhibitors, neutralizing antibodies, and epigenetic modulators—show potential in restoring genomic homeostasis and mitigating age-related pathologies. Nevertheless, significant challenges remain, including elucidating HMGB1’s roles in nutrient sensing and psychosocial stress, fine-tuning interventions to preserve its nuclear functions while minimizing extracellular toxicity, and establishing efficacy in human clinical settings. Addressing these gaps may position HMGB1 as a promising multifunctional target for delaying aging and translating preclinical findings into clinical applications.",aging; HMGB1; hallmarks of aging; preclinical studies; Review,https://doi.org/10.2147/CIA.S550572
https://pmc.ncbi.nlm.nih.gov/articles/PMC11810056/,Mikhail ‘Misha’ Blagosklonny’s enduring legacy in geroscience: the hyperfunction theory and the therapeutic potential of rapamycin,2025,"The untimely passing of Dr. Mikhail “Misha” Blagosklonny has left a lasting void in geroscience and oncology. This review examines his profound contributions, focusing on his pioneering the Hyperfunction Theory and his advocacy for rapamycin, an mTOR inhibitor, as a therapeutic agent for lifespan extension. Contrary to traditional damage-centric models, the Hyperfunction Theory rejects damage accumulation as the primary driver of aging. Instead, it redefines aging as a quasi-programmed process driven by the persistent, excessive activity of growth-promoting pathways beyond their developmental roles, leading to age-related pathologies. We explore how Blagosklonny’s insights predict rapamycin’s ability to decelerate aging by modulating excessive mTOR signaling, supported by empirical evidence across multiple physiological systems, including immune, cardiovascular, cognitive, and oncologic health. His forward-thinking approach, advocating for the cautious clinical use of rapamycin and suggesting personalized, preventive, and combination therapy strategies, has catalyzed interest in translational geroscience. This review synthesizes Blagosklonny’s legacy, presenting rapamycin as a foundational pharmacological intervention with potential in managing age-related decline and extending healthspan, and underlines his impact in shifting aging research from theoretical frameworks to actionable interventions. Blagosklonny’s work remains an enduring inspiration, paving the way toward treating aging as a modifiable condition.",rapamycin; longevity medicine; healthspan; geroscience; hyperfunction; Priority Review,https://doi.org/10.18632/aging.206189
https://pmc.ncbi.nlm.nih.gov/articles/PMC12537203/,Devil or angel: A review of autophagy in ischemia–reperfusion injury,2025,"Ischemia–reperfusion injury (IRI) is a secondary injury that occurs after recanalization of the blood flow in ischemic tissues or organs. Autophagy is a lysosome-dependent cellular process that eliminates misfolded proteins and functionally impaired organelles to maintain intracellular homeostasis. Autophagy plays a pivotal role in IRI occurrence and development. Autophagy acts as a “double-edged sword” in this context, and its role (positive or negative) in IRI remains controversial, complicating efforts to target autophagy to alleviate IRI. In this review, we explore the role of autophagy in various IRI diseases with the aim of providing insights for research focused on mitigating IRI through autophagy regulation.",autophagy; cell death; ischemia–reperfusion injury; lysosome; oxidative stress; reactive oxygen species; 4700; Research Article; Narrative Review,https://doi.org/10.1097/MD.0000000000045330
https://pmc.ncbi.nlm.nih.gov/articles/PMC12536756/,Matrix Metalloproteinase-9 as a Biomarker for Diagnosis and Monitor Disease Progression in Psoriatic Arthritis,2025,,psoriatic arthritis; matrix metalloproteinases 9 (MMP-9); disease activity; biomarker; diagnosis; Original Paper,https://doi.org/10.31138/mjr.151024.mpr
