paper_url,paper_name,paper_year,abstract,keywords,doi_url
https://pmc.ncbi.nlm.nih.gov/articles/PMC12536479/,Emerging roles of primary cilia in the pathogenesis of amyotrophic lateral sclerosis,2025,"Amyotrophic lateral sclerosis (ALS) is a progressive neurodegenerative disease primarily affecting motor neurons, for which effective disease-modifying therapies remain elusive. Primary cilia are solitary microtubule-based organelles critical for signal transduction and have recently been implicated in ALS pathogenesis. In this review, we provide a basic overview of the structure, dynamics, and functions of primary cilia, particularly in the brain. We highlight accumulating evidence from ALS models showing altered ciliary structure and function and explore how mutations in ALS-associated genes such as <italic toggle=""yes"">NEK1</italic>, <italic toggle=""yes"">C21orf2</italic>, and <italic toggle=""yes"">C9orf72</italic> disrupt ciliogenesis and ciliary signaling. Moreover, we examine the interplays between primary cilia dysfunction and known ALS-related mechanisms, including loss of proteostasis, abnormal RNA metabolism, microtubule dysfunction, neuroinflammation, and mitochondrial dysfunction. Collectively, the evidence suggests a bidirectional relationship in which ciliary impairment and ALS pathomechanisms reinforce one another in a vicious cycle. We further discuss emerging therapeutic strategies targeting ciliary function, as well as the potential for primary cilia as novel clinical applications. Our review highlights primary cilia as a previously underappreciated yet potentially important component of ALS biology, offering novel insights into disease mechanisms and future therapeutic development.",amyotrophic lateral sclerosis; primary cilia; ciliopathy; aging; NEK1; C21orf2; C9orf72; neurodegeneration; Neuroscience,https://doi.org/10.3389/fnins.2025.1688839
https://pmc.ncbi.nlm.nih.gov/articles/PMC12537190/,"Willingness to pay for combined medical and old-age care services: A survey in Chengdu City, China",2025,"To provide a basis for service supply for older persons, we investigated older adults’ willingness to pay for combined medical and old-age care services in Jinjiang District, Chengdu. According to the Anderson model and the opinions of statistical experts, a questionnaire was designed, implemented in Questionnaire Star, and distributed to the residents of the Jinjiang District of Chengdu. Data were entered into Excel, and SPSS 27 was used to obtain descriptive statistics and to conduct single factor and logistic regression analyses. Statistically significant variables associated with older adults’ willingness to pay for combined services (<italic toggle=""yes"">P</italic> < .05) were age, occupation, education level, whether having commercial pension insurance, and whether there were health lectures in the community. There is high willingness to pay for combined medical and old-age care services in Jinjiang District.",Chengdu; Jinjiang District; Willingness to pay; 6600; Research Article; Observational Study,https://doi.org/10.1097/MD.0000000000045206
https://pmc.ncbi.nlm.nih.gov/articles/PMC10835255/,The molecular mechanism of aging and the role in neurodegenerative diseases,2024,"Aging is a complex and inevitable biological process affected by a combination of external environmental and genetic factors. Humans are currently living longer than ever before, accompanied with aging-related alterations such as diminished autophagy, decreased immunological function, mitochondrial malfunction, stem cell failure, accumulation of somatic and mitochondrial DNA mutations, loss of telomere, and altered nutrient metabolism. Aging leads to a decline in body functions and age-related diseases, for example, Alzheimer's disease, which adversely affects human health and longevity. The quality of life of the elderly is greatly diminished by the increase in their life expectancy rather than healthy life expectancy. With the rise in the age of the global population, aging and related diseases have become the focus of attention worldwide. In this review, we discuss several major mechanisms of aging, including DNA damage and repair, free radical oxidation, telomeres and telomerase, mitochondrial damage, inflammation, and their role in neurodegenerative diseases to provide a reference for the prevention of aging and its related diseases.",Aging; DNA damage; Radicals oxidative; Telomere; Energy metabolism; Anti-Aging; Review Article,https://doi.org/10.1016/j.heliyon.2024.e24751
https://pmc.ncbi.nlm.nih.gov/articles/PMC11810056/,Mikhail ‘Misha’ Blagosklonny’s enduring legacy in geroscience: the hyperfunction theory and the therapeutic potential of rapamycin,2025,"The untimely passing of Dr. Mikhail “Misha” Blagosklonny has left a lasting void in geroscience and oncology. This review examines his profound contributions, focusing on his pioneering the Hyperfunction Theory and his advocacy for rapamycin, an mTOR inhibitor, as a therapeutic agent for lifespan extension. Contrary to traditional damage-centric models, the Hyperfunction Theory rejects damage accumulation as the primary driver of aging. Instead, it redefines aging as a quasi-programmed process driven by the persistent, excessive activity of growth-promoting pathways beyond their developmental roles, leading to age-related pathologies. We explore how Blagosklonny’s insights predict rapamycin’s ability to decelerate aging by modulating excessive mTOR signaling, supported by empirical evidence across multiple physiological systems, including immune, cardiovascular, cognitive, and oncologic health. His forward-thinking approach, advocating for the cautious clinical use of rapamycin and suggesting personalized, preventive, and combination therapy strategies, has catalyzed interest in translational geroscience. This review synthesizes Blagosklonny’s legacy, presenting rapamycin as a foundational pharmacological intervention with potential in managing age-related decline and extending healthspan, and underlines his impact in shifting aging research from theoretical frameworks to actionable interventions. Blagosklonny’s work remains an enduring inspiration, paving the way toward treating aging as a modifiable condition.",rapamycin; longevity medicine; healthspan; geroscience; hyperfunction; Priority Review,https://doi.org/10.18632/aging.206189
https://pmc.ncbi.nlm.nih.gov/articles/PMC12537203/,Devil or angel: A review of autophagy in ischemia–reperfusion injury,2025,"Ischemia–reperfusion injury (IRI) is a secondary injury that occurs after recanalization of the blood flow in ischemic tissues or organs. Autophagy is a lysosome-dependent cellular process that eliminates misfolded proteins and functionally impaired organelles to maintain intracellular homeostasis. Autophagy plays a pivotal role in IRI occurrence and development. Autophagy acts as a “double-edged sword” in this context, and its role (positive or negative) in IRI remains controversial, complicating efforts to target autophagy to alleviate IRI. In this review, we explore the role of autophagy in various IRI diseases with the aim of providing insights for research focused on mitigating IRI through autophagy regulation.",autophagy; cell death; ischemia–reperfusion injury; lysosome; oxidative stress; reactive oxygen species; 4700; Research Article; Narrative Review,https://doi.org/10.1097/MD.0000000000045330
https://pmc.ncbi.nlm.nih.gov/articles/PMC12536756/,Matrix Metalloproteinase-9 as a Biomarker for Diagnosis and Monitor Disease Progression in Psoriatic Arthritis,2025,,psoriatic arthritis; matrix metalloproteinases 9 (MMP-9); disease activity; biomarker; diagnosis; Original Paper,https://doi.org/10.31138/mjr.151024.mpr
https://pmc.ncbi.nlm.nih.gov/articles/PMC12537267/,The impact of SULT1E1-mediated sleep characteristics on lung cancer risk: A mediation Mendelian randomization analysis study,2025,"The interplay between sleep characteristics, estrogen sulfotransferase (SULT1E1), and lung cancer may involve complex interactions. While prior research has predominantly examined the association of SULT1E1 with breast cancer and the individual effects of sleep characteristics on lung cancer, the potential multifaceted interactions among these 3 factors remain underexplored. This study employed a two-sample univariable Mendelian randomization framework to systematically examine potential causal associations between 8 distinct sleep-related traits and lung cancer, encompassing its various histological subtypes. Mediation Mendelian randomization (MR) analysis was implemented to assess the putative mediating role of SULT1E1 in these associations. Methodological rigor was ensured through the application of multiple complementary MR approaches. Comprehensive evaluation of heterogeneity and horizontal pleiotropy was conducted utilizing the MR-Egger regression intercept test, Cochran <italic toggle=""yes"">Q</italic> statistic, and leave-one-out sensitivity analysis. Furthermore, the Mendelian Randomization Pleiotropy RESidual Sum and Outlier was systematically applied to identify and adjust for potential horizontal pleiotropic effects. Moreover, we employed the false discovery rate method to correct for multiple hypothesis testing and control the risk of false-positive results. Mediation MR analysis, revealed a causal association between sleep duration and a reduced risk of squamous cell lung cancer (SCC), with 9.3% of the effect mediated by SULT1E1. Dozing off during the day was causally associated with a reduced risk of lung cancer and non-small cell lung cancer. Lack of sleep was causally associated with a reduced risk of small cell lung cancer. A causal association was observed between reduced sleep duration and an elevated risk of SCC. Mediation analysis demonstrated that SULT1E1 mediated 9.3% of the total effect of reduced sleep duration on SCC development.",lung cancer; MR analysis; sleep characteristics; sleep duration; SULT1E1; 5700; Research Article; Observational Study,https://doi.org/10.1097/MD.0000000000045167
https://pmc.ncbi.nlm.nih.gov/articles/PMC12536385/,[Corrigendum] UBE2T silencing suppresses proliferation and induces cell cycle arrest and apoptosis in bladder cancer cells,2025,,Corrigendum,https://doi.org/10.3892/ol.2025.15326
https://pmc.ncbi.nlm.nih.gov/articles/PMC12533538/,Unraveling the role of regulatory cell death in sepsis: an integrated analysis of bulk and single-cell sequencing data,2025,,Sepsis; Regulatory cell death; Machine learning; scRNA; CLP; Bioinformatics; Genomics; Immunology; Infectious Diseases; Translational Medicine,https://doi.org/10.7717/peerj.20167
https://pmc.ncbi.nlm.nih.gov/articles/PMC12524155/,MM-129 Counteracts 5-Fluorouracil-Induced Cellular Senescence in Colon Cancer via SIRT1/STAT3 Signaling Pathway,2025,"Cellular senescence plays a critical role in tumorigenesis and is recognized as a hallmark of colorectal cancer (CRC). Emerging evidence suggests that 5-fluorouracil (5-FU)-induced senescence may contribute to chemoresistance and tumor recurrence. Here, we investigated the effect of 5-FU on colon cancer cell senescence and whether MM-129 (pyrazolo[4,3-e]tetrazolo[4,5-b][1,2,4]triazine sulfonamide) can antagonize this activity. Senescence was identified by the expression of senescence-associated β-galactosidase (SA-β-gal) and cyclin-dependent kinase inhibitor 1A (p21) using qPCR, microscopy, flow cytometry, and immunohistochemistry. We also measured interleukin 6 (IL-6) and tumor necrosis factor (TNF-α) as key SASP cytokines, along with E-cadherin (CDH1), a marker of epithelial integrity. The SIRT1/STAT3 pathway was evaluated to elucidate the mechanism of MM-129′s action. MM-129 counteracted 5-FU-induced senescence in colon cancer models, reducing p21 levels in zebrafish xenografts and the number of SA-β-gal-positive cells <italic toggle=""yes"">in vitro</italic> and in tumor tissues from DLD-1 and HT-29 mouse xenografts. MM-129 also inhibited senescence-associated responses by suppressing SASP cytokines (IL-6, TNF-α) and restoring E-cadherin (CDH1), and it modulated the SIRT1/STAT3 axis, which may underlie the observed senotherapeutic effects. In conclusion, MM-129 represents a novel senotherapeutic candidate. By modulating the SIRT1/STAT3 axis, it may suppress the SASP and weaken pro-survival signaling, thereby facilitating selective clearance of senescent cells. Integrating senotherapeutics with conventional cancer therapies may enhance efficacy and open new avenues for translational research.",colorectal cancer; cellular senescence; chemoresistance; MM-129; senescence-associated secretory phenotype; 5-fluorouracil; SIRT1/STAT3 signaling; senotherapeutic agent; Article,https://doi.org/10.3390/cells14191498
https://pmc.ncbi.nlm.nih.gov/articles/PMC10170830/,Piperlongumine conquers temozolomide chemoradiotherapy resistance to achieve immune cure in refractory glioblastoma via boosting oxidative stress-inflamation-CD8<sup>+</sup>-T cell immunity,2023,,Piperlongumine; Glioma; Tumor microenvironment; ROS generation/elimination; Immunotherapy; PD-1; Research,https://doi.org/10.1186/s13046-023-02686-1
https://pmc.ncbi.nlm.nih.gov/articles/PMC11314175/,Thermally Stable UV-Curable Pressure-Sensitive Adhesives Based on Silicon–Acrylate Telomers and Selected Adhesion Promoters,2024,"A new type of UV-curable pressure-sensitive adhesive containing Si atoms (Si-PSAs) was prepared by a solution-free UV-initiated telomerization process of n-butyl acrylate, acrylic acid, methyl methacrylate, and 4-acrylooxybenzophenone using triethylsilane (TES) as a telogen and an acylphosphine oxide (APO) as a radical photoinitiator. Selected commercial adhesion promoters were tested as additives in the formulation of adhesive compositions, i.e., (i) an organic copolymer with polar groups (carboxyl and hydroxyl); (ii) a hydroxymetal-organic compound; and (iii) a quaternary ammonium salt and (iv) a chlorinated polyolefin. No fillers, crosslinking agents, or photoinitiators were used in the adhesive compositions. NMR techniques confirmed the incorporation of silicon atoms into the polyacrylate structure. The influence of adhesion promoters on the kinetics of the UV-crosslinking process of Si-PSAs was investigated by a photo-DSC technique. The obtained Si-PSAs were characterized by adhesion (to steel, glass, PMMA, and PE), tack, and cohesion at 20 °C. Finally, the wetting angle of Si-PSAs with water was checked and their thermal stability was proved (TGA). Unexpectedly, the quaternary ammonium salt had the most favorable effect on improving the thermal stability of Si-PSAs (302 °C) and adhesion to glass and PMMA. In contrast, Si-PSAs containing the hydroxymetal-organic compound showed excellent adhesion to steel.",photopolymerization; telomerization; adhesion promoter; pressure-sensitive adhesives; silicone; acrylate; Article,https://doi.org/10.3390/polym16152178
https://pmc.ncbi.nlm.nih.gov/articles/PMC12533249/,The variational modulus density theory explains mechanical responses of cell membranes and membrane crosslinkers,2025,"Both classical mechanics and quantum mechanics explain Brownian motion. However, it remains unclear whether they are compatible with each other, as the physical and mathematical identity of the wavefunction in quantum mechanics has been elusive. In this work, a continuum theory using grammars in classical mechanics modeling, but potentially compatible with the quantum wavefunction, is introduced. The theory explains the confined Brownian motion of cell membrane inclusions interacting with extracellular matrices or cytoskeletons via elastic molecular crosslinkers. This crosslinker theory is integrated into the Canham-Helfrich-Evans model for fluid membranes. Calculations, based on a finite element method for the combined theory, reproduced measured data from adhesion molecular machineries and cell membranes. Overall, by providing physical and mathematical interpretations of the quantum wavefunction, the presented theoretical model provides improved capabilities for the realistic simulation of cell membranes and membrane linker proteins.",Membrane-crosslinker interaction; Confined Brownian motion; Quantum wavefunction; Lipid nanodomain; Adhesion molecular machinery; Finite element method; Membrane biophysics; Mechanical engineering; Computational science; Biological physics; Applied physics; Article,https://doi.org/10.1038/s41598-025-17573-2
https://pmc.ncbi.nlm.nih.gov/articles/PMC12473110/,Higher Local Food Consumption Is Associated with Higher Adherence to the Mediterranean Diet and Better Healthy Aging: Results of the DIAPELH Study,2025,"<bold>Background/Objectives</bold>: Sustainable dietary patterns in geriatrics have gained considerable attention. In this cross-sectional study, we investigated whether higher consumption of locally produced foods is associated with higher adherence to the Mediterranean diet and with better healthy aging status among Greek older adults. <bold>Methods</bold>: Sociodemographic, anthropometrical, lifestyle, dietary, cognitive, and mental characteristics assessed through validated questionnaires and procedures, were assessed. Participants (N = 449) were divided into three local food consumption groups/tertiles: “high” (≥45% of total dietary intake), “moderate” (27–44%) and “low” (≤26%). MedDietScore (0–55) was used to assess the level of adherence to the Mediterranean diet and SAI (0–10) to assess healthy aging. <bold>Results</bold>: Older adults of the “high” group showed an increase of 0.817 units in the SAI index compared to older adults of the “low” group. Additionally, high local food consumption was also associated with higher SAI levels (b = 0.493, <italic toggle=""yes"">p</italic> = 0.007) compared to the “moderate” group. Among older individuals whose diet comprises over 45% local foods, an increase of approximately 2.8 and 1.95 units in the MedDietScore was detected when compared to the “low” and “moderate” groups. <bold>Conclusions</bold>: Higher consumption of local foods, and more specifically consuming local foods in more than 45% of the total dietary intake, is associated with greater adherence to the Mediterranean diet and better healthy aging. The results suggest that food locality may play an important role in shaping better dietary habits, health trajectories, and quality of life of older adults.",local foods; Mediterranean diet; healthy aging; successful aging; older adults; Article,https://doi.org/10.3390/nu17182975
